price,bed,bath,acre_lot,city,house_size
450000.0,6,4.0,0.19,Charlotte,3699.0
434500.0,4,2.0,0.31,Charlotte,1600.0
385000.0,4,3.0,0.2,Charlotte,3136.0
279900.0,3,2.0,0.15,Charlotte,1200.0
564000.0,4,3.0,0.46,Charlotte,2539.0
185000.0,3,2.0,0.02,Charlotte,1387.0
179900.0,3,3.0,2.22,Charlotte,1170.0
219000.0,3,1.0,0.22,Charlotte,1129.0
644500.0,3,4.0,0.22,Charlotte,2044.0
259000.0,3,1.0,0.57,Charlotte,1480.0
239900.0,3,1.0,0.36,Charlotte,950.0
500000.0,5,3.0,0.25,Charlotte,3756.0
1100000.0,5,5.0,0.4,Charlotte,4535.0
260000.0,3,2.0,0.13,Charlotte,1052.0
1625000.0,4,5.0,0.38,Charlotte,3577.0
835000.0,4,4.0,0.08,Charlotte,3109.0
360000.0,3,1.0,0.13,Charlotte,1275.0
325000.0,3,2.0,0.22,Charlotte,1550.0
513000.0,3,3.0,0.27,Charlotte,2450.0
335000.0,3,3.0,0.28,Charlotte,1626.0
345000.0,3,2.0,0.22,Charlotte,1762.0
468000.0,6,4.0,0.19,Charlotte,3234.0
625000.0,4,3.0,0.46,Charlotte,2628.0
255000.0,2,3.0,0.04,Charlotte,1671.0
245000.0,3,3.0,0.1,Charlotte,1503.0
422900.0,4,3.0,0.3,Charlotte,1710.0
299000.0,3,1.0,0.83,Charlotte,1092.0
259900.0,3,2.0,0.26,Charlotte,1188.0
280000.0,3,2.0,0.27,Charlotte,1185.0
425000.0,4,3.0,0.34,Charlotte,2005.0
325000.0,3,2.0,0.9,Charlotte,1775.0
275000.0,3,2.0,0.23,Charlotte,1428.0
339000.0,3,3.0,0.24,Charlotte,1865.0
129950.0,2,1.0,0.68,Charlotte,871.0
200000.0,1,1.0,0.02,Charlotte,817.0
289000.0,3,2.0,0.39,Charlotte,1659.0
269900.0,2,3.0,0.02,Charlotte,1470.0
269500.0,3,1.0,0.25,Charlotte,1162.0
475000.0,3,2.0,0.14,Charlotte,1282.0
375000.0,4,3.0,0.47,Charlotte,1997.0
299900.0,3,2.0,0.27,Charlotte,1561.0
599000.0,3,2.0,0.19,Charlotte,1827.0
270000.0,4,3.0,0.31,Charlotte,1961.0
556000.0,4,3.0,0.36,Charlotte,2236.0
245000.0,2,3.0,0.04,Charlotte,1498.0
424990.0,4,3.0,0.12,Charlotte,1825.0
476000.0,3,3.0,0.37,Charlotte,2266.0
395000.0,3,3.0,0.2,Charlotte,1944.0
890000.0,5,4.0,0.19,Charlotte,3161.0
250000.0,4,2.0,0.45,Charlotte,1152.0
300000.0,3,2.0,0.24,Charlotte,1309.0
254000.0,2,1.0,0.25,Charlotte,1066.0
248500.0,3,1.0,0.23,Charlotte,1100.0
464000.0,4,3.0,0.66,Charlotte,2300.0
539500.0,3,2.0,0.24,Charlotte,1800.0
225000.0,3,2.0,0.22,Charlotte,1207.0
505000.0,5,3.0,2.58,Charlotte,3607.0
260000.0,3,2.0,0.49,Charlotte,1594.0
447236.0,4,4.0,0.04,Charlotte,2081.0
299500.0,4,2.0,0.11,Charlotte,1318.0
240000.0,4,2.0,0.23,Charlotte,1950.0
320000.0,3,2.0,0.28,Charlotte,1456.0
179900.0,2,2.0,0.2,Charlotte,1242.0
449900.0,3,3.0,0.36,Charlotte,3207.0
655000.0,5,3.0,0.23,Charlotte,2492.0
245000.0,3,3.0,0.04,Charlotte,1329.0
439900.0,4,3.0,0.27,Charlotte,2038.0
290000.0,3,2.0,0.3,Charlotte,1254.0
360000.0,3,2.0,0.15,Charlotte,2119.0
260000.0,3,2.0,0.2,Charlotte,1245.0
335000.0,4,3.0,0.7,Charlotte,1980.0
1549000.0,5,5.0,0.34,Charlotte,4271.0
275000.0,2,2.0,0.25,Charlotte,1026.0
425000.0,4,3.0,0.47,Charlotte,1982.0
1050000.0,4,3.0,0.22,Charlotte,3198.0
377500.0,3,2.0,0.51,Charlotte,1451.0
824000.0,5,4.0,0.26,Charlotte,4653.0
385000.0,3,2.0,0.28,Charlotte,2059.0
245000.0,2,3.0,0.03,Charlotte,1152.0
375000.0,3,2.0,0.27,Charlotte,1512.0
300000.0,3,2.0,0.47,Charlotte,1703.0
995000.0,4,4.0,0.21,Charlotte,2934.0
300000.0,3,2.0,0.46,Charlotte,2160.0
330000.0,3,3.0,0.19,Charlotte,1547.0
450000.0,4,4.0,0.37,Charlotte,2659.0
399900.0,5,3.0,0.14,Charlotte,2643.0
338000.0,3,3.0,0.14,Charlotte,1860.0
450000.0,2,2.0,0.18,Charlotte,1357.0
295000.0,3,4.0,0.02,Charlotte,2153.0
342000.0,3,2.0,0.29,Charlotte,1358.0
340000.0,4,2.0,0.18,Charlotte,1665.0
459900.0,4,3.0,0.26,Charlotte,2616.0
379900.0,3,2.0,0.45,Charlotte,1403.0
389000.0,3,2.0,0.25,Charlotte,1315.0
795000.0,5,7.0,0.28,Charlotte,3072.0
224900.0,3,3.0,0.06,Charlotte,1440.0
249900.0,2,1.0,0.28,Charlotte,900.0
245000.0,4,2.0,0.31,Charlotte,1672.0
265000.0,4,2.0,0.31,Charlotte,1672.0
535000.0,4,3.0,0.33,Charlotte,2284.0
307000.0,3,2.0,0.3,Charlotte,1628.0
366000.0,4,3.0,0.29,Charlotte,2013.0
460000.0,4,2.0,0.32,Charlotte,1701.0
399999.0,3,2.0,0.45,Charlotte,1932.0
571790.0,3,3.0,0.12,Charlotte,2054.0
1300000.0,4,3.0,0.25,Charlotte,3192.0
330000.0,4,1.0,0.17,Charlotte,1170.0
235000.0,3,1.0,0.24,Charlotte,1270.0
352903.0,3,3.0,0.05,Charlotte,1558.0
330000.0,4,3.0,0.33,Charlotte,1939.0
300000.0,4,2.0,0.18,Charlotte,1638.0
285000.0,4,2.0,0.31,Charlotte,2041.0
305000.0,3,2.0,0.38,Charlotte,1468.0
445000.0,4,3.0,1.48,Charlotte,2608.0
310000.0,3,2.0,0.23,Charlotte,1413.0
451000.0,5,3.0,0.41,Charlotte,2019.0
215000.0,4,1.0,0.25,Charlotte,1279.0
406000.0,3,3.0,0.23,Charlotte,2522.0
479900.0,4,3.0,0.17,Charlotte,2718.0
349900.0,3,3.0,0.22,Charlotte,1402.0
375000.0,3,3.0,0.18,Charlotte,1620.0
389900.0,3,3.0,0.31,Charlotte,1935.0
281000.0,2,3.0,0.04,Charlotte,1322.0
375000.0,4,3.0,0.23,Charlotte,2158.0
975000.0,2,2.0,0.29,Charlotte,1868.0
257500.0,4,2.0,0.2,Charlotte,1717.0
349900.0,2,3.0,0.03,Charlotte,1615.0
1599000.0,4,5.0,0.29,Charlotte,5325.0
295000.0,4,3.0,0.28,Charlotte,1965.0
525000.0,3,3.0,0.36,Charlotte,2285.0
368000.0,3,3.0,0.56,Charlotte,2401.0
225000.0,2,1.0,0.22,Charlotte,934.0
375000.0,4,3.0,0.18,Charlotte,1828.0
365000.0,3,3.0,0.03,Charlotte,1997.0
599000.0,5,3.0,0.5,Charlotte,4238.0
282300.0,3,3.0,0.1,Charlotte,1716.0
225000.0,2,1.0,0.38,Charlotte,909.0
215000.0,2,3.0,0.03,Charlotte,1312.0
259900.0,3,3.0,0.03,Charlotte,1737.0
373820.0,4,3.0,0.16,Charlotte,1995.0
413000.0,3,3.0,0.05,Charlotte,1858.0
374000.0,3,2.0,0.3,Charlotte,1521.0
275000.0,3,3.0,0.22,Charlotte,1602.0
175000.0,2,3.0,0.02,Charlotte,1120.0
215000.0,2,3.0,0.01,Charlotte,1172.0
350000.0,4,3.0,0.46,Charlotte,1390.0
307000.0,3,2.0,0.31,Charlotte,1712.0
419000.0,3,2.0,0.24,Charlotte,1300.0
449800.0,5,3.0,0.23,Charlotte,2701.0
325000.0,3,3.0,0.23,Charlotte,1643.0
245000.0,3,2.0,0.14,Charlotte,1264.0
420000.0,3,2.0,0.37,Charlotte,2159.0
310000.0,3,2.0,0.21,Charlotte,1793.0
574800.0,3,3.0,0.17,Charlotte,1857.0
515000.0,5,4.0,0.2,Charlotte,3072.0
1295000.0,4,3.0,0.17,Charlotte,2779.0
575000.0,8,8.0,0.48,Charlotte,4280.0
500000.0,3,2.0,0.27,Charlotte,1595.0
293900.0,3,2.0,0.13,Charlotte,1620.0
405000.0,3,3.0,0.25,Charlotte,2369.0
345000.0,3,3.0,0.27,Charlotte,1730.0
318000.0,3,2.0,0.24,Charlotte,1416.0
390000.0,3,2.0,0.54,Charlotte,1933.0
379900.0,3,1.0,0.24,Charlotte,1025.0
450000.0,4,3.0,0.3,Charlotte,2269.0
245000.0,3,1.0,0.26,Charlotte,898.0
285000.0,3,2.0,0.19,Charlotte,1445.0
1279000.0,4,4.0,0.45,Charlotte,3768.0
365000.0,3,2.0,0.16,Charlotte,1223.0
624900.0,3,2.0,0.19,Charlotte,2001.0
460000.0,5,3.0,0.14,Charlotte,2440.0
1250000.0,4,4.0,0.32,Charlotte,4375.0
450000.0,5,4.0,0.72,Charlotte,3042.0
410000.0,4,3.0,0.56,Charlotte,2675.0
675000.0,4,3.0,0.17,Charlotte,2354.0
350000.0,4,3.0,0.23,Charlotte,2055.0
299900.0,3,2.0,0.06,Charlotte,1476.0
278999.0,3,2.0,0.28,Charlotte,1387.0
285000.0,1,1.0,0.63,Charlotte,793.0
285000.0,3,2.0,0.3,Charlotte,1546.0
550000.0,3,1.0,0.32,Charlotte,1576.0
590000.0,2,1.0,0.16,Charlotte,1511.0
294900.0,3,3.0,0.08,Charlotte,1485.0
482000.0,4,3.0,0.28,Charlotte,2307.0
295000.0,3,2.0,0.2,Charlotte,1176.0
165000.0,3,3.0,0.21,Charlotte,1323.0
359900.0,3,3.0,0.29,Charlotte,1575.0
244900.0,2,2.0,0.27,Charlotte,1011.0
1774000.0,5,6.0,1.46,Charlotte,5713.0
349000.0,4,3.0,0.2,Charlotte,1666.0
235000.0,3,3.0,0.04,Charlotte,1384.0
540000.0,3,3.0,0.17,Charlotte,1618.0
520000.0,4,2.0,0.4,Charlotte,1890.0
269900.0,3,2.0,0.32,Charlotte,1046.0
325000.0,3,2.0,0.28,Charlotte,1633.0
250000.0,3,1.0,0.29,Charlotte,1066.0
299900.0,3,3.0,0.21,Charlotte,1555.0
275000.0,3,1.0,0.25,Charlotte,1071.0
160000.0,2,1.0,0.14,Charlotte,696.0
450000.0,3,2.0,0.31,Charlotte,1608.0
635000.0,4,3.0,0.21,Charlotte,2495.0
970000.0,4,5.0,0.17,Charlotte,3051.0
350000.0,4,3.0,0.14,Charlotte,1950.0
190000.0,3,2.0,0.02,Charlotte,1367.0
344900.0,3,3.0,0.29,Charlotte,1848.0
320000.0,4,3.0,0.24,Charlotte,1854.0
299500.0,4,3.0,0.23,Charlotte,1711.0
215000.0,2,3.0,0.03,Charlotte,1171.0
579000.0,4,3.0,0.17,Charlotte,2092.0
380000.0,4,3.0,0.13,Charlotte,2526.0
585000.0,3,3.0,1.3,Charlotte,2506.0
225000.0,2,3.0,0.03,Charlotte,1320.0
425000.0,2,1.0,0.15,Charlotte,839.0
350000.0,4,3.0,0.13,Charlotte,2271.0
650000.0,3,2.0,0.21,Charlotte,1710.0
260000.0,3,3.0,0.03,Charlotte,1500.0
285000.0,3,2.0,0.3,Charlotte,1292.0
269500.0,3,3.0,0.13,Charlotte,1292.0
349000.0,3,2.0,0.25,Charlotte,1236.0
240000.0,3,2.0,0.23,Charlotte,1160.0
219500.0,2,1.0,0.13,Charlotte,642.0
345000.0,4,3.0,0.14,Charlotte,2280.0
299999.0,3,2.0,0.47,Charlotte,1656.0
370000.0,4,3.0,0.34,Charlotte,2198.0
260000.0,3,1.0,0.29,Charlotte,1154.0
240000.0,2,1.0,0.09,Charlotte,845.0
286000.0,3,2.0,0.14,Charlotte,1000.0
500000.0,5,3.0,0.33,Charlotte,3078.0
169900.0,2,1.0,0.16,Charlotte,898.0
199500.0,2,1.0,0.18,Charlotte,942.0
315000.0,3,2.0,0.2,Charlotte,1273.0
499900.0,5,4.0,0.38,Charlotte,3456.0
375000.0,3,3.0,0.27,Charlotte,2043.0
1270000.0,5,3.0,0.36,Charlotte,3580.0
320000.0,3,2.0,0.28,Charlotte,1722.0
364900.0,3,4.0,0.1,Charlotte,1801.0
279900.0,3,2.0,0.22,Charlotte,1207.0
410000.0,3,2.0,0.28,Charlotte,1300.0
350000.0,3,2.0,0.77,Charlotte,1608.0
300000.0,3,3.0,0.37,Charlotte,1488.0
279900.0,3,2.0,0.23,Charlotte,1206.0
310000.0,3,2.0,0.22,Charlotte,1440.0
240000.0,2,2.0,0.15,Charlotte,1137.0
340000.0,3,2.0,0.39,Charlotte,2205.0
250000.0,3,3.0,0.03,Charlotte,1328.0
449000.0,4,3.0,0.42,Charlotte,2631.0
400000.0,4,3.0,0.16,Charlotte,2886.0
377000.0,3,2.0,0.25,Charlotte,1456.0
299900.0,3,2.0,0.29,Charlotte,1149.0
299500.0,4,3.0,0.21,Charlotte,1711.0
210000.0,3,2.0,0.4,Charlotte,1535.0
275000.0,3,3.0,0.24,Charlotte,1536.0
299900.0,4,3.0,0.11,Charlotte,1857.0
199000.0,2,1.0,0.11,Charlotte,623.0
799000.0,5,3.0,0.29,Charlotte,2794.0
415000.0,4,3.0,0.2,Charlotte,3150.0
700000.0,3,2.0,0.34,Charlotte,1800.0
450000.0,4,2.0,0.33,Charlotte,2077.0
465000.0,3,3.0,0.45,Charlotte,2755.0
830000.0,4,4.0,0.2,Charlotte,3389.0
500000.0,5,3.0,0.5,Charlotte,2846.0
1567500.0,4,6.0,0.13,Charlotte,5418.0
600000.0,3,3.0,0.03,Charlotte,1857.0
400000.0,3,3.0,0.35,Charlotte,1850.0
399900.0,2,1.0,0.2,Charlotte,887.0
330000.0,3,3.0,0.19,Charlotte,1864.0
1199500.0,4,3.0,0.18,Charlotte,3015.0
499000.0,3,2.0,0.36,Charlotte,1462.0
379000.0,3,2.0,0.31,Charlotte,1755.0
430000.0,5,4.0,0.2,Charlotte,4224.0
1100000.0,4,3.0,0.52,Charlotte,3046.0
739000.0,3,3.0,0.31,Charlotte,1644.0
260000.0,3,2.0,0.25,Charlotte,1186.0
230000.0,3,2.0,0.29,Charlotte,1002.0
415000.0,3,2.0,0.29,Charlotte,1364.0
1525000.0,4,3.0,0.2,Charlotte,3820.0
319900.0,4,2.0,0.36,Charlotte,1710.0
500000.0,3,2.0,0.25,Charlotte,1339.0
524711.0,3,2.0,0.33,Charlotte,1700.0
230000.0,2,3.0,0.04,Charlotte,1412.0
292000.0,3,2.0,0.8,Charlotte,1408.0
285000.0,3,2.0,0.5,Charlotte,1627.0
800000.0,3,2.0,0.77,Charlotte,1352.0
315000.0,3,2.0,0.73,Charlotte,1677.0
396000.0,4,3.0,0.46,Charlotte,1912.0
405000.0,2,1.0,0.3,Charlotte,1369.0
325000.0,3,2.0,0.27,Charlotte,1511.0
240000.0,2,2.0,0.02,Charlotte,1346.0
392000.0,3,3.0,0.27,Charlotte,1925.0
250000.0,3,2.0,0.39,Charlotte,1717.0
400000.0,3,3.0,0.52,Charlotte,1892.0
230000.0,2,3.0,0.02,Charlotte,1198.0
225000.0,2,1.0,0.36,Charlotte,1072.0
154900.0,3,1.0,0.27,Charlotte,887.0
182900.0,2,1.0,0.2,Charlotte,744.0
359900.0,4,3.0,0.47,Charlotte,1753.0
295000.0,3,2.0,1.13,Charlotte,1372.0
220000.0,3,2.0,0.04,Charlotte,1378.0
269000.0,2,1.0,0.23,Charlotte,1084.0
375000.0,4,3.0,0.33,Charlotte,2151.0
325000.0,3,2.0,0.26,Charlotte,1203.0
555000.0,4,3.0,0.64,Charlotte,3073.0
439000.0,3,2.0,0.51,Charlotte,1910.0
400000.0,3,2.0,0.25,Charlotte,1233.0
198000.0,3,3.0,0.02,Charlotte,1410.0
334900.0,3,2.0,0.22,Charlotte,1448.0
325000.0,3,3.0,0.17,Charlotte,1806.0
289000.0,3,3.0,0.16,Charlotte,1494.0
250000.0,4,3.0,0.26,Charlotte,2222.0
265000.0,4,3.0,0.11,Charlotte,1721.0
385000.0,3,2.0,0.27,Charlotte,1609.0
350000.0,3,3.0,0.19,Charlotte,1518.0
314999.0,3,3.0,0.05,Charlotte,1879.0
300000.0,3,2.0,0.83,Charlotte,1218.0
349900.0,3,2.0,0.97,Charlotte,1378.0
520000.0,3,2.0,0.45,Charlotte,1830.0
409900.0,4,3.0,0.24,Charlotte,2342.0
325000.0,3,2.0,0.17,Charlotte,1638.0
504000.0,3,3.0,0.33,Charlotte,2173.0
280000.0,3,3.0,0.16,Charlotte,1451.0
475000.0,3,1.0,0.24,Charlotte,1056.0
265000.0,4,2.0,0.31,Charlotte,1672.0
299000.0,3,1.0,0.21,Charlotte,1156.0
250000.0,4,2.0,0.11,Charlotte,1549.0
356000.0,3,2.0,0.28,Charlotte,1450.0
385000.0,4,3.0,0.47,Charlotte,2667.0
495000.0,4,3.0,0.63,Charlotte,2474.0
245000.0,3,2.0,0.2,Charlotte,1379.0
265000.0,3,1.0,0.26,Charlotte,950.0
359900.0,3,3.0,0.21,Charlotte,1655.0
445000.0,4,3.0,0.16,Charlotte,3187.0
290000.0,3,2.0,0.26,Charlotte,1090.0
325000.0,3,3.0,0.19,Charlotte,1958.0
227500.0,3,1.0,0.59,Charlotte,1009.0
499900.0,1,2.0,0.24,Charlotte,1248.0
450000.0,3,4.0,0.05,Charlotte,1886.0
484000.0,3,3.0,0.31,Charlotte,2139.0
275000.0,2,1.0,0.22,Charlotte,1738.0
299000.0,3,3.0,0.04,Charlotte,1526.0
323850.0,3,2.0,0.19,Charlotte,1150.0
739000.0,4,3.0,0.38,Charlotte,2854.0
600000.0,3,3.0,0.41,Charlotte,2180.0
370000.0,3,3.0,0.13,Charlotte,1709.0
239900.0,2,2.0,0.04,Charlotte,1405.0
519000.0,3,3.0,0.2,Charlotte,1848.0
320000.0,3,2.0,0.4,Charlotte,1648.0
249999.0,3,2.0,0.26,Charlotte,963.0
295900.0,3,3.0,0.08,Charlotte,1642.0
429900.0,4,3.0,0.21,Charlotte,2660.0
359995.0,3,2.0,0.18,Charlotte,1473.0
285000.0,2,1.0,1.18,Charlotte,1071.0
259500.0,3,2.0,0.21,Charlotte,1100.0
380000.0,4,3.0,0.16,Charlotte,2911.0
289900.0,4,3.0,0.2,Charlotte,2068.0
358500.0,3,2.0,0.14,Charlotte,1357.0
395900.0,4,3.0,0.14,Charlotte,3668.0
468000.0,5,3.0,0.23,Charlotte,2697.0
615900.0,3,2.0,0.28,Charlotte,1409.0
325000.0,3,2.0,0.25,Charlotte,1503.0
415000.0,3,2.0,0.34,Charlotte,1214.0
250000.0,4,3.0,0.24,Charlotte,2280.0
390000.0,4,2.0,0.28,Charlotte,1882.0
327500.0,3,4.0,0.03,Charlotte,2073.0
225000.0,4,2.0,0.25,Charlotte,1241.0
330000.0,3,3.0,0.14,Charlotte,1891.0
355000.0,2,4.0,0.03,Charlotte,1943.0
305000.0,3,3.0,0.17,Charlotte,1561.0
250000.0,3,2.0,0.08,Charlotte,1120.0
250000.0,3,2.0,0.41,Charlotte,1194.0
379900.0,4,3.0,0.15,Charlotte,1770.0
380000.0,4,3.0,0.32,Charlotte,1915.0
335000.0,3,3.0,0.09,Charlotte,2168.0
1025000.0,4,3.0,0.24,Charlotte,2860.0
330000.0,2,2.0,0.58,Charlotte,1230.0
344900.0,4,2.0,0.14,Charlotte,1649.0
475000.0,4,4.0,0.45,Charlotte,1960.0
296000.0,3,2.0,0.12,Charlotte,1212.0
175000.0,3,2.0,0.68,Charlotte,1379.0
249900.0,3,3.0,0.26,Charlotte,1652.0
330000.0,3,2.0,0.36,Charlotte,2078.0
549900.0,3,2.0,0.45,Charlotte,1538.0
689900.0,3,2.0,0.45,Charlotte,2031.0
599900.0,3,3.0,0.5,Charlotte,2572.0
315000.0,3,2.0,0.15,Charlotte,1225.0
350000.0,3,3.0,0.19,Charlotte,1944.0
474274.0,3,3.0,0.51,Charlotte,2094.0
265000.0,3,2.0,0.21,Charlotte,1268.0
215000.0,3,2.0,0.24,Charlotte,1098.0
199900.0,2,1.0,0.17,Charlotte,720.0
330000.0,3,3.0,0.16,Charlotte,1738.0
415940.0,5,4.0,0.28,Charlotte,3143.0
275000.0,3,2.0,0.2,Charlotte,1151.0
849900.0,4,4.0,0.81,Charlotte,3915.0
295000.0,3,2.0,0.22,Charlotte,1514.0
315000.0,3,3.0,0.19,Charlotte,1415.0
395000.0,4,3.0,0.51,Charlotte,2317.0
507300.0,4,3.0,0.17,Charlotte,2948.0
309900.0,3,2.0,0.3,Charlotte,1824.0
360000.0,3,2.0,0.46,Charlotte,2089.0
299900.0,3,2.0,0.23,Charlotte,1568.0
219000.0,2,3.0,0.24,Charlotte,1105.0
420000.0,4,3.0,0.19,Charlotte,2939.0
311500.0,3,2.0,0.14,Charlotte,1572.0
300000.0,4,4.0,0.03,Charlotte,1645.0
385000.0,3,3.0,0.17,Charlotte,1644.0
350000.0,3,3.0,0.28,Charlotte,1996.0
375000.0,3,2.0,0.32,Charlotte,1436.0
327000.0,4,3.0,0.43,Charlotte,1982.0
321000.0,3,2.0,0.65,Charlotte,1625.0
190000.0,2,3.0,0.03,Charlotte,1263.0
330000.0,3,3.0,0.1,Charlotte,1777.0
379900.0,4,2.0,0.28,Charlotte,1711.0
215000.0,1,1.0,0.04,Charlotte,841.0
235000.0,3,1.0,0.23,Charlotte,967.0
280000.0,3,3.0,0.29,Charlotte,1692.0
900000.0,5,4.0,0.3,Charlotte,4850.0
399000.0,3,2.0,0.4,Charlotte,1906.0
525000.0,5,3.0,0.23,Charlotte,3015.0
1950000.0,5,5.0,0.29,Charlotte,3930.0
334900.0,2,2.0,0.26,Charlotte,1027.0
750000.0,4,4.0,0.5,Charlotte,4100.0
1400000.0,6,6.0,0.29,Charlotte,8161.0
587000.0,3,2.0,0.17,Charlotte,1644.0
650000.0,3,3.0,9.5,Charlotte,1787.0
749900.0,4,3.0,0.09,Charlotte,2629.0
370000.0,2,3.0,0.05,Charlotte,1382.0
299999.0,2,3.0,0.04,Charlotte,1950.0
649000.0,4,3.0,0.06,Charlotte,2538.0
526000.0,5,4.0,0.2,Charlotte,2811.0
255000.0,3,2.0,0.18,Charlotte,1070.0
365000.0,4,3.0,0.21,Charlotte,2056.0
290000.0,3,2.0,0.24,Charlotte,1006.0
365000.0,3,2.0,0.29,Charlotte,1173.0
340000.0,3,3.0,0.51,Charlotte,1617.0
520000.0,3,2.0,0.36,Charlotte,1660.0
319500.0,3,3.0,0.04,Charlotte,1514.0
269900.0,4,3.0,0.11,Charlotte,1711.0
330000.0,3,3.0,0.35,Charlotte,2038.0
134900.0,2,2.0,0.25,Charlotte,972.0
250000.0,4,2.0,0.3,Charlotte,1578.0
280000.0,3,2.0,0.27,Charlotte,1772.0
319900.0,3,3.0,0.22,Charlotte,1819.0
895000.0,4,4.0,0.17,Charlotte,3004.0
599000.0,4,3.0,0.48,Charlotte,2763.0
1250000.0,4,4.0,0.24,Charlotte,4147.0
599000.0,4,3.0,0.26,Charlotte,2087.0
1550000.0,4,4.0,0.24,Charlotte,3050.0
323000.0,3,3.0,0.09,Charlotte,1601.0
610000.0,3,2.0,0.27,Charlotte,1901.0
585000.0,4,4.0,0.41,Charlotte,3351.0
290000.0,3,2.0,0.16,Charlotte,1292.0
450000.0,4,3.0,0.19,Charlotte,2753.0
275000.0,3,3.0,0.04,Charlotte,1811.0
650000.0,3,2.0,0.24,Charlotte,1956.0
439900.0,4,3.0,0.36,Charlotte,2448.0
285000.0,4,3.0,0.28,Charlotte,1718.0
570000.0,5,5.0,0.27,Charlotte,3233.0
300000.0,2,3.0,0.09,Charlotte,1854.0
374900.0,3,3.0,0.25,Charlotte,1724.0
353000.0,4,2.0,0.17,Charlotte,2002.0
198000.0,2,2.0,0.17,Charlotte,1105.0
230000.0,3,3.0,0.03,Charlotte,1562.0
225000.0,3,1.0,0.26,Charlotte,1014.0
309900.0,3,3.0,0.15,Charlotte,1728.0
265000.0,3,2.0,0.23,Charlotte,1487.0
225000.0,3,2.0,0.13,Charlotte,1221.0
665000.0,3,3.0,0.41,Charlotte,3169.0
599900.0,4,4.0,0.23,Charlotte,3585.0
825000.0,4,3.0,0.41,Charlotte,2755.0
275000.0,3,3.0,0.09,Charlotte,1745.0
440000.0,3,3.0,0.3,Charlotte,3006.0
529900.0,5,3.0,0.37,Charlotte,3026.0
499000.0,3,2.0,0.5,Charlotte,1454.0
549900.0,4,3.0,0.26,Charlotte,2459.0
624900.0,3,2.0,0.44,Charlotte,2006.0
360000.0,4,3.0,0.28,Charlotte,2175.0
505000.0,4,2.0,0.21,Charlotte,1564.0
565000.0,3,1.0,0.24,Charlotte,1291.0
279900.0,3,3.0,0.07,Charlotte,1553.0
369900.0,3,2.0,0.92,Charlotte,1716.0
353000.0,4,3.0,0.34,Charlotte,2139.0
369000.0,3,3.0,0.31,Charlotte,2278.0
299900.0,3,2.0,0.19,Charlotte,1267.0
689990.0,4,3.0,0.36,Charlotte,2462.0
345000.0,3,3.0,0.09,Charlotte,1366.0
275000.0,3,2.0,0.19,Charlotte,1160.0
189900.0,3,1.0,0.25,Charlotte,1024.0
200000.0,3,2.0,0.28,Charlotte,1759.0
325000.0,3,3.0,0.23,Charlotte,2452.0
739500.0,3,2.0,0.15,Charlotte,1793.0
1325000.0,4,5.0,0.15,Charlotte,4115.0
650000.0,5,4.0,0.39,Charlotte,2687.0
310000.0,4,2.0,0.41,Charlotte,1589.0
395000.0,3,2.0,0.14,Charlotte,1471.0
380000.0,3,2.0,0.48,Charlotte,2034.0
300000.0,3,2.0,0.14,Charlotte,1221.0
467900.0,3,2.0,0.34,Charlotte,1517.0
700000.0,3,1.0,0.24,Charlotte,1574.0
325000.0,3,2.0,0.28,Charlotte,1220.0
250000.0,3,2.0,0.52,Charlotte,1610.0
700000.0,2,1.0,0.21,Charlotte,1120.0
289900.0,4,3.0,0.11,Charlotte,1711.0
499900.0,5,4.0,0.26,Charlotte,3002.0
420000.0,3,2.0,0.21,Charlotte,1305.0
475000.0,3,2.0,0.46,Charlotte,1702.0
515000.0,4,3.0,0.3,Charlotte,2695.0
529000.0,3,2.0,0.38,Charlotte,1450.0
235000.0,2,2.0,0.02,Charlotte,1018.0
269000.0,3,2.0,0.25,Charlotte,1120.0
258000.0,3,2.0,0.16,Charlotte,1035.0
500000.0,3,2.0,0.38,Charlotte,1760.0
259900.0,3,2.0,0.3,Charlotte,1008.0
290000.0,3,3.0,0.11,Charlotte,1306.0
355000.0,3,2.0,0.25,Charlotte,1592.0
439900.0,3,3.0,0.17,Charlotte,2590.0
349900.0,3,2.0,0.39,Charlotte,1626.0
475000.0,4,2.0,0.44,Charlotte,2314.0
415000.0,3,2.0,0.31,Charlotte,1605.0
425000.0,3,3.0,0.03,Charlotte,1795.0
345000.0,3,3.0,0.36,Charlotte,1639.0
312000.0,3,3.0,1307.0,Charlotte,1458.0
250000.0,4,3.0,0.28,Charlotte,2246.0
298500.0,3,3.0,0.25,Charlotte,1703.0
300000.0,4,3.0,0.39,Charlotte,2200.0
444500.0,3,1.0,0.18,Charlotte,1281.0
314990.0,3,2.0,0.29,Charlotte,1150.0
300000.0,3,1.0,0.22,Charlotte,1017.0
245000.0,3,2.0,0.53,Charlotte,1177.0
362000.0,2,1.0,0.29,Charlotte,1098.0
699000.0,4,3.0,0.3,Charlotte,2250.0
283000.0,3,2.0,0.09,Charlotte,1277.0
370000.0,3,2.0,0.25,Charlotte,1677.0
239900.0,2,3.0,0.02,Charlotte,1200.0
211000.0,2,3.0,0.03,Charlotte,1332.0
369900.0,4,3.0,0.11,Charlotte,2200.0
452990.0,4,4.0,0.38,Charlotte,2909.0
285000.0,3,2.0,0.25,Charlotte,1357.0
